note_id,seller_id,seller_name,goods_id,bridge_type,total_imp,total_clk,total_gv,total_buy,total_dgmv,gpm,ctr1_pct,good_click_quality_score,low_bad_market_score,model_sincerity_score,model_sincerity_level,creation_level,aigc_score,first_img_aesthetic_level,first_img_beauty_level,first_img_quality_level,first_img_definition_level,note_unfriendly_score,neg_emotion_score,spam_level,audit_level,ces_score_td,fans_num,publish_days,tob_b_level_30d,tob_seller_period_level,cover_url,note_quality_level,purchase_intent_score,rk_low_bad,rk_good_click,rk_sincerity,algo_quality_rank,tier,rn_in_tier,title,content_snip,asr_snip,note_type,image_num,taxonomy1,taxonomy2,taxonomy3,duration,is_multi_goods_note,goods_name,goods_price,brand_name,goods_cat3,top_cmts
69b79a0f000000001b0032c7,6188ec75dcd9710001815018,老吴与酒的店,63c4fc067f905b000155bb1a,goods_seller,734,58,20,1,358.0,487.7384196185286,7.90190735694823,0.689981,0.91294,60.06044387817383,高,B,0.176809,中,低,中,低,,,正常,4,150.0,19779,90,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g00831tosiimf08m05oarlnu7vsrqgflsmhg?imageView2/2/w/540/format/jpg/q/75,2,0.88671875,0.7792060743306247,0.4318783949795006,0.0668117164720335,0.4259653952607196,黑马,673,活该沱牌T68受欢迎、这款酒老少通吃,#白酒[话题]# #好喝的白酒[话题]# #大声安利本地美食[话题]# #喝酒日常[话题]# #口粮酒[话题]# #沱牌酒[话题]# ,我们卖的酒并不便宜，经常在我们这买酒的人都知道，我作为一个小酒商，我们在生意链的末端，我们进货的成本。永远都不是最便宜的。而在这种状况下我们还要挣钱，所以当然不可能卖最低价，即便是我们想做最低价都做不了。即便是我们告诉你我们是最低价你都不要信，当然我们也不卖最高价，真正卖高价的是一些酒厂所说的。没有中间环节，直接面对消费者的这样的一些酒厂或者品牌的直营店旗舰店，他们卖的价格是最贵的。因为他们不把价格停起来，就没有人卖他的产品，就像这样的一款驼牌t681样，我在线上有搜索过，比较便宜的卖的是360。比较贵的卖的是四百三一箱。我们卖的是380块，利润高低先不说。至少这个品种呢，在驼牌t68里面是最值得推荐的。驼牌的t68有三个版本，专门的线上版本，驼牌酒t68不值得推荐，因为酒体的品质达不到这种酒的水平。可以选择购买的有两个品类，一个是老版本的陀牌d68就是这个后面有地理标的执行标准类也是。地理标的执行标准21822，第二个呢就是新版本2024年推出的，在标签上面有一些区别。在口感上面呢也不一样，新版本呢香味更浓郁，曲香味呢更足一些，老的版本呢酒比较绵柔。相对来说香味之间更均衡更协调，而老版本里面也分两个度数，45度和50度。50度会比45度香味儿要浓郁很多，基本当初推出的时候是以45度为主的，但是更多的人类喜欢50度的。这就是我们现在卖的版本，我们总是会把一些我们认为比较好的酒拿出来和大家分享，这是我们从金云白酒开始。一直的一套逻辑，所以但凡喜欢我们推荐的酒的人都是我的知音，所谓物以类聚人以群分。有共同的认知，有共同的爱好，大家在一起呢才有的聊，我们注定是一个小酒商，注定做不大。我们唯一能够做到的是把这么一个小众的群体服务好，我是老吴关注我不涨酒量涨知识。,2,1,美食,美食其他,,148.0,0,沱牌 老款t68酒45度480ml整箱六瓶装,368.0,沱牌,白酒,
6a0438b5000000003601cac9,6315d26693f5a600019660e8,李景秀的店,631808956e29da000146ccbf,goods_seller,523,27,6,3,255.0,487.5717017208413,5.16252390057361,0.621662,0.865245,34.2443962097168,中,B,0.061738,中,中,中,中,,,正常,4,1.0,8259,32,B1,成长期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k03203phg0ul4705ni286ug9e00gi9t968?imageView2/2/w/540/format/jpg/q/75,2,0.94287109375,0.2552062519426313,0.8681600876219232,0.2898035907227329,0.47105664342909587,黑马,674,你绝对没尝过！十年杏花一年蜜！,"沾衣欲湿杏花雨，吹面不寒杨柳风
自古就有「十年杏花一年蜜」的说法， 
产量极少、口感独特，琥珀色晶莹剔透， 
入口是淡淡的杏花香，细品还有一丝杏仁微苦，味道太特别了。 
古籍《太平圣惠方》记载：常食杏花蜜，面色红润如玉。 
今年老乡终于打到一点杏花蜜
喜欢的朋友欢迎品尝 
感谢大家支持",大家好，我是李景秀，沾衣玉湿杏花雨，吹面不寒杨柳风，大家还记得咱们之前拍的杏花酒吗？现在呢，恰逢早春时节，我们陕北漫山遍野的杏花开的正浪漫，我现在呢就在山上，我身后。就是一棵开的非常漂亮的杏花树，你们看我手上现在拿的是啥，它呢是比杏花酒更加稀罕的。我们陕北早春的杏花蜜，杏花蜜呢是小蜜蜂采集的杏花的花蜜酿造而成的，因为它的产量非常的稀少。而且口感非常独特，所以呢，就有十年杏花一年蜜的说法，你们看这个呢就是杏花蜜。它放到太阳底下看的话呢。颜色是这样的一种琥珀色，晶莹剔透，非常非常漂亮，我们收到之后呢。一定要闻一下它的口感就这样啊，这个香味呢就是这种淡淡的杏花的香味。而且里边的话呢，还夹杂了一点微微的那种杏仁的那种苦味，我们现在来尝一尝。哎呀，在杏花树底下吃着杏花蜜是一种怎样的感觉呢？我们一起来尝一下哦，你们看它的颜色呢。入口呢感觉有股非常清新的那种花香。但是呢，你如果细品的话呢，还能够感觉到一点淡淡的微微的一点苦味。就这个苦味呢，就像我们吃那个杏仁一样，那种味道还是很独特的，非常的好吃。嗯，你能够感受到那种杏花那种清香，然后它有那种苦杏仁一点点那种苦味。非常非常好吃，想不想来一口杏花蜜呢？出自宋太平圣惠芳里边。写到呢，如果你经常吃杏花蜜，就可以让你的面色非常的红润。就像杏花一样，白丽透着红，看起来呢非常的明艳动人，所以杏花蜜呢是我们陕北。早春呢打出来的一个非常稀罕的一个蜜，杏花蜜真的非常非常少见，包括好多老乡一听说，唉呀，你们打出来杏花蜜了。包括蜂蜂农都说你给我留上一两盆，我也想尝一尝，咱们今年呢也是非常有幸，我们老乡呢回到陕北打出来了杏花蜜。它的数量呢真的非常非常少，就像咱说的十年杏花一年蜜，喜欢的朋友们一定要来尝一尝。如果卖完之后呢，再啥时候打出来真的咱就不知道了，可能就等到猴年马月都可能打不出来。最喜欢吃的朋友们一定要来尝一尝，感受着杏花。吃着这口春天的花蜜，非常非常好吃,2,1,美食,美食测评,饮品测评,432.0,0,买2送1，买3送3！CCTV《中国三农报道》李景秀蜂蜜5周年店庆！ 槐花蜜,85.0,UNKNOWN,蜂产品,
69c695420000000023014c28,628a1772430f2900017220e2,小宋茶叶的店,699af6531dbf920001f890d5,goods_seller,539,38,15,1,262.65,487.291280148423,7.05009276437848,0.723284,0.798226,58.43416213989258,高,B,0.100284,中,低,中,中,,,正常,2,107.0,41098,79,B3,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831u7j8nq3ib5g5o3aj0gg849lp4pb7so?imageView2/2/w/540/format/jpg/q/75,1,0.958984375,0.0514556784038601,0.2562201204801445,0.07427142074804256,0.12731573987734904,黑马,675,2026头采明前龙井43上市啦❗️自家高山茶园❗️,"🍃我们家种的是西湖龙井的树种龙井43号
🍃工艺采用仿西湖龙井半手工工艺
🍃豆香带花香，鲜爽醇厚回甘生津，跟西湖龙井太像了❗️
🍃咱们普通人买西湖龙井太奢侈，不妨选咱家的龙井，十分之一不到的价格，让你喝到西湖龙井的风味`(*∩_∩*)′❗️
#召唤茶友[话题]# #茶叶推荐[话题]# #茶叶爱好者[话题]# #西湖龙井[话题]# #好茶推荐[话题]# #茶礼[话题]# #茶叶[话题]# #绿茶[话题]# #龙井茶[话题]# #龙井43[话题]# ",,1,5,美食,美食展示,食材展示,,0,【龙井43】2026头采明前龙井43号茶农高山绿茶叶豆香花香鲜爽回甘 头采龙井100克（3月18号）,160.0,UNKNOWN,绿茶,
69115c310000000004016145,6613e159f0b53500018cd02b,札萨旗舰店,688b18c299631f0001b82c16,goods_seller,1178,136,43,8,573.16,486.553480475382,11.54499151103565,0.751312,0.874264,41.690799713134766,中,B,0.155418,中,低,中,低,,,正常,4,693.0,130099,216,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831omjvmh46g0g5nlo8fp08algqkd1flo?imageView2/2/w/540/format/jpg/q/75,2,0.94189453125,0.3211225078815328,0.14437635984192532,0.20578571111407132,0.22376152627917648,黑马,676,已售100万件商品的店铺，最好吃的产品,#札萨[话题]# #札萨奶香芥末牛脆片[话题]# ,我跟我所有顾客都有一个疑问，就是为什么芥末牛他不爆，唉，就是这么好吃的一个东西，他为什么到现在他不爆，你说那个一根儿猪啊，包括于什么那个。粉笔奶酪都没它好吃，卖的都比它好，我也不知道为啥，当然我猜测啊，它没有火的第一种可能是因为它不是一个新品了。就是牛脆片呢，它已经火了一年多的时间了，所以大家可能看到我们家卖这个芥末脆片，唉呀，别人家都卖那能有啥不一样呢，是不是？他家又没有说多便宜，所以就不买。但是买了的人我跟你们讲啊，就没有一个人说它不好吃，我们上一次大促9月21号当天的销冠你们知道是啥吗？不是一根儿猪也不是粉蜜奶酪。芥末牛脆片，而且它是客单价，当场除了羊肉以外最高的300块钱一斤，就是我们那个大袋儿装一斤装当天那个卖的是最多的。所以朋友们啊，就是如果你今天刷到我这个视频，或者说你老看到唉扎萨或者说我这个女人这张脸啊，或者一根珠，你不要买那些，你不要买粉笔。你听我的你就买煎饼碎片，因为这个是试错率几乎等同于零，你们先去看一眼左下角这个链接，就是所有人尝了都说它好吃。当时就有疑问，你就说。一个芥末油脆片能有多好吃，我又不吃芥末。它不是芥末味儿，就它完全不冲鼻，它是那种奶奶的山葵味儿，哎你没听错，奶奶的山葵味儿，吃过那种高端日式烤河牛吧，跟那味儿一毛一样。蘸的是山葵不冲鼻非常好吃，就我们家顾客就跟我说，说他们家孩子巨喜欢吃这个芥末碎片，天天裹着说妈妈妈妈你什么时候再给我买呀，然后妈妈就等着这个大促来买，因为它确实不便宜啊。咱们11月30号会上那个一斤装的，299块八里面整整一斤啊，15小袋。这两天新顾客呢，先去买一桶你试一试，你真的如果说你买了我们家这个芥末牛脆片就觉得很一般，你就把扎萨这个店铺你给我拉黑了，以后不要轻信我任何的这些宣传啊。这个牛脆片本店铺最好吃，没有之一的产品最好吃，值得一吃。,2,1,美食,美食测评,零食测评,105.0,0,札萨 【牛脆片】芥末口味新鲜上市！ 酥脆奶香不冲鼻！桶装不易碎s 1桶,68.7,札萨,肉干/肉脯/卤味零食,
68c2ba56000000001c035f1b,6440b299e4da120015f30baa,小羊森林旗舰店,653b795dfc9f6800013c2496,goods_seller,4712,530,126,15,2291.67,486.347623089983,11.24787775891341,0.834526,0.865914,-50.921348571777344,低,B,0.083904,中,中,高,中,,,正常,2,254.0,26598,276,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31m9r70r7kq105p0p4bs4i1l6t4i4nco?imageView2/2/w/540/format/jpg/q/75,2,0.451416015625,0.2592543255924101,0.006275624232198096,0.9951674733211965,0.42023247438193484,黑马,677,喝了一个月四神汤💪终于知道为啥这么火了,"养孩子就是养脾胃

立秋后宝宝胃口差？可以多喝四神汤

小脾小胃好了，才能吸收更好的东西

-

脾胃不好的表现👇

①个子小，不长肉

②吃饭不香，爱挑嘴

③肚子胀，嘴巴臭

④舌头中间有竖纹

-

传统四神汤方：莲子、山药、芡实、茯苓

但现代娃多吃热性食物，嗯嗯困难

莲子芡实不太适合❗

-

我们为宝宝做了改良

去掉莲子、芡实➡️嗯嗯不畅也能喝

换成五指毛桃➡️能量更温和

额外添加➡️陈皮、藿香、山楂、麦芽、薄荷

有清有补、平和基础🌟渣脾娃都能喝

-

✅10倍浓缩,一口喝掉395克优质食材

✅配料只有果汁食材和水

✅酸甜果味,宝宝抢着喝

	


﻿#四神汤[话题]#﻿ ﻿#四神汤功效和作用[话题]#﻿ ﻿#四神汤配方[话题]#﻿ ﻿#四神汤怎么煮[话题]#﻿ ﻿#四神汤儿童[话题]#﻿ ﻿#脾胃不好的表现有哪些症状[话题]#﻿ ﻿#秋季养生[话题]#﻿ ﻿#育儿知识[话题]#﻿ ﻿#小羊森林[话题]#﻿ ﻿#小羊森林四神汤[话题]#﻿

	
",,1,6,医疗健康,养生食疗,,,0,小羊森林 古方四神饮 改良儿童四神汤 养护脾宝 山药五指毛桃茯苓陈皮直饮 1盒,99.0,小羊森林,其它传统滋补品,
69feb4cf000000003700ded0,6278fb55b1999c0001ecbf50,Patchi旗舰店,69ef2a5939916f000180dd0e,goods_seller,857,24,7,2,416.5,485.99766627771294,2.80046674445741,0.687069,0.802496,7.594381332397461,中,B,0.061829,中,低,高,中,,,正常,2,101.0,96008,36,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31vtbq94eiaag5ohgcb6od0u6q8tabso?imageView2/2/w/540/format/jpg/q/75,1,0.95947265625,0.05665823009635451,0.44940277962790287,0.6450054023651999,0.38368880402981914,黑马,678,咸咸脆脆の巧克力？！！这是什么新大陆😅,"救命！！巧克力居然还有咸脆玉米口味的？！
真的打开了我零食世界的全新新大陆✨
Patchi爆款咸脆玉米夹心巧克力
吃过的全部都疯狂回购！🛒
	
打破常规的神仙搭配✨
🍫浓醇巧克力➕🌽咸脆玉米粒
组合简直脑洞大开！
丝滑绵密的纯可可脂巧克力 一口丝滑💥
咬开马上换成咸香口感 玉米粒夹心中和巧克力
咸甜平衡拿捏的恰到好处👌🏻
	
香甜中带着淡淡的玉米清香
好吃还不甜腻 吃再多都不会觉得齁
咸口党真的可以try try！
太太太特别了！好吃到停不下来😭
	
#巧克力礼盒[话题]# #咸口党[话题]# #玉米蛇[话题]# #咸脆[话题]# #高颜值巧克力[话题]# #女生礼物[话题]# #520礼物[话题]# #patchi[话题]# #巧克力脑袋[话题]# #解馋小零食[话题]# ",,1,4,美食,美食测评,零食测评,,0,Patchi 芭驰新品爆款 <咸脆玉米粒>夹心巧克力高端进口礼盒女友520礼物 芭驰「咸脆玉米粒」夹心牛奶巧克力礼盒200g,235.0,Patchi,巧克力,
69c79d16000000001a0272cd,643216776d06a200010fa2b7,茶小禾的店,67d1a0d15fc3f70001eb33c2,goods_seller,717,33,18,2,348.0,485.35564853556485,4.60251046025105,0.664136,0.891501,39.65827941894531,中,B,0.084424,中,中,高,中,,,正常,4,124.0,46090,78,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031u8jr0aghs005os66h6nrrce3f3uah0?imageView2/2/w/540/format/jpg/q/75,1,0.95947265625,0.4880407915575093,0.6024747272915649,0.2259668753607744,0.4388274647366162,黑马,679,想把红糖香推荐给每一个刚开始喝六堡的宝！,"[喝奶茶R]它绝对是坠坠坠适合新手的六堡茶之一！

基本做到了0仓味，并且香气真的是红糖的香味诶！茶汤也是糯糯滑滑胶质感十足，一点都不用担心会苦涩。

更重要的是！它的冲泡方法真的很简单，焖一大壶就可以喝一整天！

	


﻿#春天[话题]#﻿ ﻿#春日出游[话题]#﻿ ﻿#茶叶[话题]#﻿ ﻿#好喝的茶[话题]#﻿ ﻿#小红书市集春上新[话题]#﻿ ﻿#六堡茶[话题]#﻿ ﻿#保温杯[话题]#﻿ ﻿#大容量保温杯[话题]#﻿ ﻿#陶瓷内胆保温杯[话题]#﻿ ﻿#黑茶[话题]#﻿",真的超级棒。好甜丝丝啊，它的这款六宝茶很久没喝，一喝还是第一次喝它的那种印象。很推荐哈，新手朋友们第一次喝六宝，担心仓储位的，不知道选哪一款的，然后又担心踩雷的选这款。销量有了踩雷的都帮你踩过了，好评很多，关键是它没有你所担心那种仓储味，而且它能够用保温杯长时间去久闷闷下来。也非常非常好喝的哈，那一款老六宝，大家最担心的一个问题，其实就是它的香气哦，跟它的一个味道，能不能让自己去爱上它。这一款六宝茶就是大家平时所熟知的那一种红糖香的一个啊香气风味，那这种香气跟我们生活当中它其实非常具像的。因为我们时常会用到糖对不，而糖特别是煮那种红糖水的时候，你们对他印象是最清楚的。然后这样的一个六宝茶，我们通过去闷泡的时候，它带出来那种口感甜丝丝的，其实就是类似于我们红糖香那种风味口感的。嗯，很推荐，真的很好，居家上班你想要搞一杯茶，可以长时间去坐下来去喝的，而且又不会苦涩感的，对新手又很友好的。那么这一款六宝茶它就相当推荐了哈，一款满满当当两百克，春夏夏天够大家去喝了，而且它有个优点，就它的一个仓储包容非常的强。就我们现在春夏天去喝，你也可以等到我们明年夏天后年夏天再喝它都可以的，因为它毕竟也是一款2014年一个老茶了。这就是我们红糖香带给大家的一个仓储上这一块的方便，那很推荐哈，嗯，春天夏天可以像我一样保温杯跟它一整套直接搞定了我们。居家喝茶办公喝茶的一个问题了，而且它泡起来真的好好喝啊。,2,1,美食,美食测评,饮品测评,94.0,0,【上新·暖暖红糖香2.0】2014年广西六堡茶 红糖香 新手必拍 红糖香200克 | 送同款试喝装1泡,165.0,UNKNOWN,黑茶,
68be324e000000001b0319e0,64356e7951d42b0001c2ebaf,有悦旗舰店,658932b718def20001dd1578,goods_seller,711,93,5,1,344.38,484.36005625879045,13.08016877637131,0.758223,0.858569,-17.582977294921875,中,B,0.092299,低,低,中,中,,,正常,2,41.0,20716,279,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31m5dr6ru4s2g5oo9hsc5bh10591qq70?imageView2/2/w/540/format/jpg/q/75,1,0.08648681640625,0.21533975696757102,0.12194544351198142,0.8858546837766234,0.4077132947520586,黑马,680,经期前有姨妈感，但下不来，喝什么？,"经期前总有姨妈感，但就是下不来？😣
十女九淤，现代女生工作生活忙碌，内在消耗大
那几天更是像“渡劫”，直不起腰、没精神…
	
可以试试这个从唐代流传下来的食养方——
《太平惠民和剂局方》记载的经典四物汤
但原方猛烈需要改良
	
改良四物饮精选道地草本，纯食材提取，无额外添加
1袋 ≈ 343g鲜草本＋10g鲜果蔬浓缩
特选当归尾“破”力更好
入口酸甜，带淡淡当归香，直饮袋装超方便
	
前7天：每天1袋
经期中：避开量大的时候
后14天：每天1袋，抓住食养黄金期
	
店铺限时满赠，单笔订单实付满259赠草木眼罩，满399赠草木颈枕
赠品不叠加，赠完即止
	
#四物饮[话题]# #四物汤[话题]# #经期保养[话题]# #经期排瘀[话题]# #桃红四物汤[话题]# #经期有淤[话题]# #有悦四物饮[话题]#",,1,5,医疗健康,养生食疗,,,0,有悦 桃红四物汤 经期大姨妈，养出红润好气色 经典古方四物汤免煮即饮 1盒（半周期基础调理，尝鲜）,248.75,有悦,其它传统滋补品,
67bea854000000001201ce45,62a038bf7d5491000148c870,SUPERICH富得牛油的店,67b71d23eef182000136f0a2,goods_seller,551,42,32,3,266.46,483.5934664246824,7.62250453720508,0.693399,0.874103,49.09496307373047,高,B,0.061144,中,中,高,中,,,正常,2,2479.0,20535,473,B2,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31ei9h5ca0e0g5oh8dduocta5l7f51b0?imageView2/2/w/540/format/jpg/q/75,0,0.958984375,0.3197756168316978,0.4119562482423812,0.13206932788656514,0.28793373098688135,黑马,681,新娘必看！辣妹专属！19.9元的“小心机”,"“谁说伴手礼只能甜？辣妹的浪漫，从火锅底料开始，红红火火启动！💥”

最近收到好多川渝新娘私信：“外地朋友来参加婚礼，带啥子伴手礼既有川渝特色又有新意？”

答案来啦！

✨我们全新推出的 【双喜临门】造型火锅底料 ，专为婚庆定制，让宾客把“巴适”带回家！

💝 为什么选它？

1️⃣ 双喜造型，好事成双

两颗“囍”字造型底料，寓意“新婚双喜”，50g*2的贴心规格，小巧便携，外地宾客塞行李箱无压力！

真正的微辣底料，照顾不能吃太辣的朋友，妥妥的川渝热情与体贴并存～

2️⃣ 19.9元超高性价比，批量囤不心疼！

对比动辄百元的礼盒，这款平价又实用，做菜煮面空气炸锅，婚宴后宾客人手一盒，绝对刷爆朋友圈！

3️⃣ 外地宾客狂赞：“比喜糖更难忘！”

试想：闺蜜回家煮火锅时，满屋飘香还能晒图配文：“参加川渝婚礼的伴手礼，辣得超正宗！”——你的婚礼记忆瞬间拉满！

 ﻿#婚庆[话题]#﻿ ﻿#婚礼伴手礼[话题]#﻿ ﻿#创意伴手礼[话题]#﻿ ﻿#火锅底料[话题]#﻿ ﻿#备婚参考[话题]#﻿ ﻿#伴娘礼物[话题]#﻿ ﻿#SUPERICH富得牛油[话题]#﻿ ﻿#富得牛油潮玩火锅底",,1,4,婚嫁,婚礼用品,,,0,SUPERICH 【双喜临门】火锅喜糖「富得牛油」/婚礼伴手礼/两颗装50克*2 9月10日可拍！补货中！！此链接勿拍，展示用,19.9,SUPERICH,调味品/果酱/沙拉,
6a0d1143000000000803cab5,6763b5706190b600159cb67c,失重森林旗舰店,68d3b9fb4daabe00014183bb,goods_seller,2656,38,38,7,1284.0,483.43373493975906,1.43072289156627,0.669157,0.814481,25.403745651245117,中,B,0.046512,中,中,中,中,,,正常,2,13.0,2166,24,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g008320cegi6gme005n5gi8vkdtpn85ed9bg?imageView2/2/w/540/format/jpg/q/75,1,0.9560546875,0.07509287627843642,0.5673667539925699,0.40037446531385523,0.3476113651949538,黑马,682,黑了吧唧的牛肉干能好吃吗？,"能啊！！！！！！
#失重森林[话题]# #健康零食[话题]# #追剧零食[话题]# #牛肉干[话题]# #办公室零食[话题]##黑牛大脆条[话题]# #失重森林黑牛大脆条[话题]#",咱们家黑油大脆条。突出个大你再来内蒙古，可能就像这种黑了吧唧的这种牛肉干，你应该也见过，咱们的黑牛大橘条，你相信我。咱们家的这个工艺调味酥脆程度的掌控，就进入口感是完全不一样的体验，我们没有用。草似的牛肉用的是谷似的也是河牛肉，这个也是12小时的低温慢烤，只不过做的更干一点。块更大一点，更厚一点，我也是两个孩子的爸爸了，我们的三吃标准就是先给我们孩子吃，给家人吃。再给我们身边同事朋友吃，这三个人满足了之后我们才会上架给你们粉丝朋友，真的都很注重生活品质，就是如果你吃肉干类的要吃咱就吃点好的。,2,1,美食,美食测评,零食测评,36.0,0,失重森林 黑牛大脆条超干牛肉干牛肉脆条内蒙古特产办公室休闲零食 (不够划算)原味100g*1盒,79.0,失重森林,肉干/肉脯/卤味零食,
69edaa39000000003503a304,60ddd879b4d8a200010fe351,小草与酒的店,6957f40dc43df90001cdc472,goods_seller,617,26,7,1,297.44,482.0745542949757,4.21393841166937,0.699373,0.875915,-3.6863620281219482,中,B,0.078459,中,低,中,中,,,正常,4,27.0,220638,49,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31vdp7k5248104bpkfg4lo09b6bhunt0?imageView2/2/w/540/format/jpg/q/75,2,0.958984375,0.3343990053727632,0.37867619851101936,0.7732782736112961,0.4954511591650262,黑马,683,好喝到无语。。。。。。,"冰箱里的甜酒宝藏合集来啦！
瓶均百元的微醺快乐谁不爱～
	
1️⃣弗拉尼黄瓶起泡酒🍾
意大利皮埃蒙特百年传承
阿斯蒂工艺锁90g天然残糖
淡金酒液带奶油蛋卷香
甜而不腻低泡微醺超赞
定制双支礼盒送礼绝绝子🎁
	
2️⃣施普乐甜白起泡酒✨
德国摩泽尔名产区出品
克尔娜甜润+雷司令清酸
荔枝山竹混烘焙面包香
甜型香槟平替性价比拉满
11.5度高泡小心微醺哦~
	
3️⃣海斯特琼瑶浆晚摘白🍇
德国百佳酒庄莱茵黑森产
晚摘葡萄浓缩果香蜜甜
荔枝橙子哈密瓜加玫瑰香
酸甜平衡余味绵长细腻
冰透喝更清爽解腻～
	
*未成年及孕妇禁止饮酒哦
	
#适合女生喝的酒[话题]# #葡萄酒品酒笔记[话题]# #好物分享[话题]# #葡萄酒推荐[话题]# #红酒[话题]# #微醺[话题]# #适合女生喝的酒[话题]# #漂亮酒[话题]# #小红书爆款美食[话题]# #我的美食日记[话题]#",这三瓶酒是我上班都忍不住想喝的酒，这种荔枝爆汁的口感没有哪个女生会不爱吧，先来说我这三瓶里面最爱的一瓶就是这个琼瑶江的碗斋，这瓶是来。自德国莱茵黑森产区的，它是一个德国的百年酒庄，现在2023年还被评为了德国的最佳酒庄，它的葡萄呢是琼瑶江，这个葡萄你们是不是很少听到，它就是一个特别特别特别荔枝的。葡萄酿出的酒呢，就像加了荔枝汁一样，但其实没有啊，然后你看它还是一个晚斋，晚斋这个级别呢，是德国q m p最高级别里面的其中一个，它是需要。葡萄成熟之后继续挂在枝头，让风吹干让日晒，然后浓缩糖分再拿去酿酒的，所以它用的葡萄的量比。普通葡萄酒是要更多，而且它的采摘和酿造成本都会更高，但是就能酿造出这种滴滴清甜，荔枝哈密瓜。怀蜂蜜满嘴跑的这种甜酒，酒精度是9.5度，但是基本喝不到什么酒精感，这瓶酒是我目前喝过最喜欢的甜白了。推荐给身边的人喝，没有人不喜欢的，然后一个很搞笑的事情是什么呢？当时我在进口商办公室喝了一口，就把它所有的库存全部拿到我的仓库里面，我就觉得。太好喝了，就是因为库存都被我们拿光了嘛，然后其他的经销商就没有这瓶酒了，然后他们就都来加我，就是要求转介绍来认识我，希望我可以分一点库存给他们，真的笑死。死了，所以现在这个酒的量不多了，然后是这一瓶，这瓶也是德国的，它也是一个百年酒庄，这个酒庄呢是德国非常难得，它会去酿起泡酒的，因为你们会发现德国起泡酒真的很少。不像西班牙，意大利还有法国哈，有这种香槟啊什么的，它有11.5度，搭配上它跟香槟一样的高泡，其实是非常容易醉的，甜度呢是五分，甜酸度是六七分，所以它是一个偏酸度。更加的结构感的一瓶酒哈，不是那种傻傻的小甜酒，西柚柑橘荔枝李子，然后搭配上很迷人的那种烤面包烤饼干的香气，我真的觉得可以称它为甜心香槟的瓶体。而且这个酸甜度是男生女生都会很爱的，然后第三瓶是这个意大利的莫斯卡托，莫斯卡托。是小甜酒的代表，但这瓶它是来自意大利的,2,1,美食,美食测评,饮品测评,128.0,0,OTHER 施普乐德国莫泽尔甜白起泡酒葡萄酒晚安酒女士酒荔枝山竹烤面包香 【荔枝控组合】施普乐+海斯特+弗拉尼黄-送1酒塞,780.0,OTHER,葡萄酒,
6876020c000000000b02dd91,64f57047a5c63e000149558c,新疆尼勒克黑蜂蜂蜜的店,673afb86ef36300001d7db5f,goods_seller,3557,318,218,23,1714.71,482.06634804610627,8.94011807703121,0.727769,0.918801,49.57783126831055,高,B,0.109466,中,低,中,中,,,正常,4,524.0,67803,334,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31jutqaediae05nikfbu087h74ds7a8o?imageView2/2/w/540/format/jpg/q/75,1,0.90283203125,0.8707576632180335,0.2357725382235839,0.12787324423131002,0.41146781522430914,黑马,684,懂养生的女生一定知道，这才是新疆的枣😍,咱们内地也有种枣的，但都比不了新疆的枣，但新疆的枣还是数若羌灰枣好吃，灰枣真的缺乏宣传[哭惹R]就因为灰枣在线上没啥竞争力，但你但凡吃过，你肯定不会选别的枣#灰枣[话题]# #若羌灰枣[话题]# #新疆大枣[话题]# #红枣[话题]# #养生[话题]# #食疗[话题]# ,这个枣就真的它是属于初级农产品，其实这种初级农产品保持在小红书上五星评分五星真的很难。但是我们不想让它有差评，这我又挑了第四遍，这个枣看起来有的比较好，这个比如说诶小鸟叨了一口。你看这个都是这个有点瘪瘪的，然后这个瘪下去了就挑出来了，这些都是一点点挑。就是收到不要觉得它上面是脏啊，这个枣它就是若羌灰枣，看这上面都有1层那种灰灰的，像镀了1层膜一样。一抿就干净了。你看我咬完一口这个肉超级紧实，看到了吗？核就这一一点点特别小，这是灰枣，这个若香灰枣给你们说个内行话，灰枣。只能长这么大，没有什么灰枣，爷爷灰枣爸爸灰枣的个头很均匀。,2,1,美食,美食展示,食材展示,67.0,0,【不洗水的枣】若羌灰枣｜挑了三遍｜不掺垃圾枣｜没皮皮货 无洗水的灰枣（特级手挑过） 5斤（没吃过拍这个）,62.5,UNKNOWN,药食同源食品,
